Daemon iniciado ter 05 mai 2026 20:44:40 -03
dom 10 mai 2026 20:22:30 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:23:32 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:24:37 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:25:39 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:26:42 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:27:47 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:28:54 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:29:57 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:30:58 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:32:04 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:33:04 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:34:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:35:08 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:36:11 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:37:13 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:38:07 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:39:07 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:40:09 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:41:08 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:42:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:43:04 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:44:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:45:10 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:46:16 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:47:19 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:48:15 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:49:16 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:50:19 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:51:21 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:52:21 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:53:24 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:54:29 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:55:25 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:56:27 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:57:28 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:58:30 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 20:59:28 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:00:30 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:01:30 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:03:28 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:04:34 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:05:35 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:06:30 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:07:26 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:08:25 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:09:20 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:10:16 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:11:11 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:12:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:13:04 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:14:03 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:15:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:16:07 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:17:08 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:18:11 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:19:13 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:20:09 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:21:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:22:01 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:23:02 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:24:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:25:05 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:26:07 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:27:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:28:07 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:29:10 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:30:12 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:31:13 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:32:11 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:33:13 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:34:14 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:35:19 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:36:20 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:37:18 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:38:13 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:39:09 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:40:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:41:00 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:41:55 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:42:56 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:43:58 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:45:00 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:45:58 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:46:54 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:47:48 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:48:46 -03 | ALERTA: CPU alta (98%)
dom 10 mai 2026 21:49:44 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:50:50 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:51:59 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:53:03 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:54:08 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:55:13 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:56:17 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:57:21 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 21:58:26 -03 | ALERTA: CPU alta (98%)
dom 10 mai 2026 21:59:28 -03 | ALERTA: CPU alta (97%)
dom 10 mai 2026 22:00:37 -03 | ALERTA: CPU alta (91%)
dom 10 mai 2026 22:01:42 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado dom 10 mai 2026 22:15:22 -03 ---
dom 10 mai 2026 22:15:23 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 22:29:22 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 22:34:06 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 22:54:28 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 22:55:41 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 22:59:55 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 23:05:39 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 23:27:30 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 23:42:19 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 23:44:01 -03 | ALERTA: CPU alta (100%)
dom 10 mai 2026 23:59:19 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:04:33 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:08:17 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:23:05 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:25:18 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:30:02 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:32:16 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:46:03 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 00:51:47 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:01:03 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:01:57 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:02:51 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:03:45 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:04:37 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:05:31 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:06:27 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:07:21 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:08:12 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:09:07 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:09:59 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:10:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:11:48 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:12:42 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:13:36 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:14:30 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:15:22 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:16:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:17:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:18:02 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:18:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:19:46 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:20:37 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:21:31 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:22:24 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:23:19 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:24:12 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:25:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:26:00 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:26:53 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:27:49 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:28:42 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:29:34 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:30:25 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:31:17 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:32:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:33:01 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:33:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:34:46 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:35:40 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:36:34 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:37:28 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:38:22 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:39:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:40:09 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:41:04 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:41:58 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 01:42:58 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:43:58 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:44:58 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:45:58 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:47:00 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:47:59 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:48:55 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:49:50 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:50:45 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:51:42 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:52:39 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:53:35 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:54:32 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:55:28 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:56:23 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:57:18 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:58:43 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 01:59:50 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 02:00:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 02:01:57 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 02:03:00 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 02:04:08 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 02:05:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 02:06:02 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado seg 11 mai 2026 02:15:16 -03 ---
seg 11 mai 2026 02:15:16 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 02:21:12 -03 | ALERTA: CPU alta (92%)
seg 11 mai 2026 02:31:35 -03 | ALERTA: CPU alta (82%)
seg 11 mai 2026 03:21:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 03:22:40 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 03:25:57 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 03:27:11 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 03:34:27 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado seg 11 mai 2026 06:39:13 -03 ---
seg 11 mai 2026 06:39:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:09:50 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:11:03 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:15:48 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:17:01 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:39:53 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:45:40 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:47:22 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 07:50:35 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:02:22 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:03:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:03:58 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:04:51 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:05:42 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:06:35 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:07:26 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:08:18 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:09:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:10:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:11:01 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 08:11:52 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:12:46 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:13:40 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:14:34 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 08:15:25 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:16:19 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:17:12 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:18:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:18:59 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:19:51 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:20:42 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:21:35 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:22:30 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:23:23 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:24:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:25:08 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:26:00 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:26:51 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 08:27:44 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:28:36 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:29:27 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:30:20 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:31:10 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:32:02 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:32:52 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:33:43 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:34:33 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:35:34 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:36:24 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:37:15 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:38:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:38:56 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:39:47 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:40:37 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:41:29 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 08:42:25 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado seg 11 mai 2026 08:57:13 -03 ---
seg 11 mai 2026 08:57:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:14:11 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:22:03 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:40:29 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:41:21 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:42:12 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:43:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 09:56:32 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 10:06:55 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 10:19:49 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 10:31:12 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 10:33:31 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 10:42:23 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 10:47:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:13:45 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:21:37 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:36:02 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:36:53 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:37:44 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:38:50 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:39:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:41:00 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:42:49 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:43:41 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:44:34 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:45:25 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:46:16 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:47:05 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:47:56 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:48:48 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 11:49:39 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:50:31 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:51:23 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:52:14 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 11:53:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:53:58 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:54:50 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:55:40 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:56:59 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:57:49 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:58:40 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 11:59:32 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 12:00:49 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:01:39 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:02:29 -03 | ALERTA: CPU alta (84%)
seg 11 mai 2026 12:03:19 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:04:09 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:05:00 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:05:51 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 12:06:39 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:07:30 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:08:21 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:09:13 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:10:05 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:11:21 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:12:15 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:13:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:14:25 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:15:44 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:16:34 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:17:25 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:18:42 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:19:33 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:20:25 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:21:16 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:22:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:22:59 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:23:53 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:24:45 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:25:38 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:26:55 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:27:48 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:28:39 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:29:33 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:30:26 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:31:18 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:32:11 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:33:03 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:33:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:34:45 -03 | ALERTA: CPU alta (98%)
seg 11 mai 2026 12:35:38 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 12:36:30 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado seg 11 mai 2026 14:23:13 -03 ---
seg 11 mai 2026 14:23:14 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado seg 11 mai 2026 14:27:10 -03 ---
seg 11 mai 2026 14:27:11 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 14:32:35 -03 | ALERTA: CPU alta (100%)
--- Daemon SRE iniciado seg 11 mai 2026 14:47:30 -03 ---
seg 11 mai 2026 14:47:31 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 15:30:48 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 15:40:03 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 15:48:59 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 16:01:20 -03 | ALERTA: CPU alta (87%)
seg 11 mai 2026 16:03:20 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 16:10:54 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 16:16:44 -03 | ALERTA: CPU alta (94%)
seg 11 mai 2026 16:27:30 -03 | ALERTA: CPU alta (94%)
seg 11 mai 2026 16:34:28 -03 | ALERTA: CPU alta (99%)
seg 11 mai 2026 16:38:18 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 16:50:56 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 17:12:05 -03 | ALERTA: CPU alta (97%)
seg 11 mai 2026 17:29:55 -03 | ALERTA: CPU alta (89%)
seg 11 mai 2026 17:47:44 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 17:56:57 -03 | ALERTA: CPU alta (92%)
seg 11 mai 2026 18:12:07 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 18:14:58 -03 | ALERTA: CPU alta (99%)
seg 11 mai 2026 18:21:59 -03 | ALERTA: CPU alta (96%)
seg 11 mai 2026 18:31:47 -03 | ALERTA: CPU alta (99%)
--- Daemon SRE iniciado seg 11 mai 2026 18:34:32 -03 ---
seg 11 mai 2026 18:34:33 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 19:19:11 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 19:54:14 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:07:06 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:08:39 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:09:33 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:10:27 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:11:22 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:12:17 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:13:09 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:14:04 -03 | ALERTA: CPU alta (100%)
seg 11 mai 2026 20:14:58 -03 | ALERTA: CPU alta (100%)
